"","om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
"60262","2016-00147",2016,3,13,"3/13/16","21:10:00",3,"AR",5,0,1,0,0,25000,0,35.3298,-90.5826,35.3439,-90.5524,1.96,125,1,1,1,37,0,0,0,0
"60263","2016-00148",2016,3,13,"3/13/16","21:15:00",3,"AR",5,0,1,1,0,2505000,0,33.5082,-91.4509,33.5702,-91.3113,8.96,300,1,1,1,17,41,0,0,0
"60264","2016-00149",2016,3,13,"3/13/16","22:13:00",3,"MS",28,0,0,0,0,40000,0,33.7469,-90.7459,33.7513,-90.7387,0.51,50,1,1,1,11,0,0,0,0
"60265","2016-00150",2016,3,14,"3/14/16","12:38:00",3,"OH",39,0,1,0,0,60000,0,39.694,-84.5835,39.7105,-84.582,1.14,75,1,1,1,135,0,0,0,0
"60266","2016-00151",2016,3,14,"3/14/16","13:16:00",3,"OH",39,0,1,0,0,250000,0,39.882,-84.4272,39.9249,-84.4221,2.98,40,1,1,1,113,0,0,0,0
"60267","2016-00152",2016,3,14,"3/14/16","13:26:00",3,"OH",39,0,0,0,0,20000,0,39.9773,-84.4653,39.9882,-84.4646,0.75,100,1,1,1,37,0,0,0,0
"60268","2016-00153",2016,3,14,"3/14/16","13:26:00",3,"OH",39,0,1,0,0,75000,0,39.9615,-84.5441,39.9939,-84.5397,2.25,150,1,1,1,37,0,0,0,0
"60269","2016-00154",2016,3,14,"3/14/16","13:30:00",3,"OH",39,0,0,0,0,75000,0,39.9782,-84.4268,39.9881,-84.427,0.68,60,1,1,1,109,0,0,0,0
"60270","2016-00155",2016,3,15,"3/15/16","18:26:00",3,"IL",17,0,2,0,0,2e+05,0,40.5621,-90.6736,40.6299,-90.5446,8.23,400,1,1,1,109,0,0,0,0
"60271","2016-00156",2016,3,15,"3/15/16","18:42:00",3,"IL",17,0,1,0,0,215000,0,40.6299,-90.5446,40.699,-90.4165,8.27,400,1,1,1,187,57,0,0,0
"60272","2016-00157",2016,3,15,"3/15/16","19:25:00",3,"IL",17,0,2,10,0,750000,0,41.5342,-90.3616,41.5918,-90.3277,4.78,200,1,1,1,161,0,0,0,0
"60273","2016-00158",2016,3,15,"3/15/16","19:33:00",3,"IA",19,0,0,0,0,0,0,41.7593,-90.4359,41.7592,-90.4351,0.03,50,1,1,1,163,0,0,0,0
"60274","2016-00159",2016,3,15,"3/15/16","19:34:00",3,"IA",19,0,0,0,0,0,0,41.7592,-90.4356,41.7579,-90.413,1.17,50,1,1,1,45,0,0,0,0
"60275","2016-00160",2016,3,15,"3/15/16","19:42:00",3,"IL",17,0,2,0,0,1e+06,0,40.7135,-89.9146,40.7594,-89.7838,7.55,440,1,1,1,143,0,0,0,0
"60276","2016-00161",2016,3,15,"3/15/16","19:44:00",3,"IL",17,0,1,0,0,280000,0,39.7404,-89.8153,39.7738,-89.7627,3.62,75,1,1,1,167,0,0,0,0
"60277","2016-00162",2016,3,15,"3/15/16","19:49:00",3,"IA",19,0,1,3,0,50000,0,41.8052,-90.3175,41.8194,-90.2995,1.35,75,1,1,1,45,0,0,0,0
"60278","2016-00163",2016,3,15,"3/15/16","19:57:00",3,"IA",19,0,1,0,0,0,0,41.9164,-90.2883,41.9556,-90.2488,3.38,300,1,1,1,45,0,0,0,0
"60279","2016-00164",2016,3,15,"3/15/16","20:05:00",3,"IL",17,0,0,0,0,260000,0,40.7304,-89.6491,40.7602,-89.5908,3.68,200,1,1,1,143,0,0,0,0
"60280","2016-00165",2016,3,15,"3/15/16","20:33:00",3,"IL",17,0,0,0,0,0,0,41.6636,-89.6925,41.687,-89.6788,1.76,50,1,1,1,195,0,0,0,0
"60281","2016-00166",2016,3,19,"3/19/16","13:45:00",3,"FL",12,0,0,0,0,0,0,26.1145,-80.1047,26.1168,-80.1039,0.17,50,1,1,1,11,0,0,0,0
"60282","2016-00167",2016,3,23,"3/23/16","21:08:00",3,"TX",48,0,0,0,0,90000,0,32.9404,-97.3815,32.9428,-97.3711,0.63,40,1,1,1,439,0,0,0,0
"60283","2016-00168",2016,3,23,"3/23/16","21:51:00",3,"OK",40,0,2,4,0,375000,0,35.6916,-94.5042,35.8293,-94.4104,11.1,800,2,0,1,0,0,0,0,0
"60284","2016-00169",2016,3,23,"3/23/16","23:08:00",3,"MO",29,0,1,0,0,0,0,36.6784,-93.578,36.6852,-93.5695,3.83,200,1,1,1,9,209,0,0,0
"60285","2016-00170",2016,3,24,"3/24/16","13:26:00",3,"IN",18,0,0,0,0,75000,0,41.3747,-86.8731,41.3748,-86.8714,0.09,50,1,1,1,91,0,0,0,0
"60286","2016-00171",2016,3,24,"3/24/16","13:30:00",3,"IN",18,0,0,0,0,0,0,41.4392,-86.7301,41.4442,-86.7133,0.94,100,1,1,1,91,0,0,0,0
"60287","2016-00172",2016,3,24,"3/24/16","13:35:00",3,"IN",18,0,0,0,0,0,0,41.436,-86.679,41.4333,-86.6698,0.51,50,1,1,1,91,0,0,0,0
"60288","2016-00173",2016,3,24,"3/24/16","13:45:00",3,"LA",22,0,1,0,0,7000,0,30.1915,-93.186,30.1912,-93.1837,0.14,10,1,1,1,19,0,0,0,0
"60289","2016-00174",2016,3,24,"3/24/16","14:14:00",3,"MI",26,0,0,0,0,1e+05,0,41.7925,-86.1027,41.8,-86.0787,1.34,150,1,1,1,27,0,0,0,0
"60290","2016-00175",2016,3,24,"3/24/16","14:30:00",3,"AL",1,0,0,0,0,8000,0,31.529,-86.7244,31.5313,-86.7185,0.38,50,1,1,1,13,0,0,0,0
"60291","2016-00176",2016,3,27,"3/27/16","17:24:00",3,"TN",47,0,1,0,0,25000,0,35.9651,-88.1419,35.9752,-88.1082,2.01,100,1,1,1,5,0,0,0,0
"60292","2016-00177",2016,3,27,"3/27/16","19:00:00",3,"KY",21,0,2,0,0,1e+06,0,36.9801,-87.6681,37.05,-87.402,15.46,200,1,1,1,47,0,0,0,0
"60293","2016-00178",2016,3,27,"3/27/16","19:11:00",3,"KY",21,0,0,0,0,6000,0,37.05,-87.5779,37.05,-87.5163,3.4,100,1,1,1,47,0,0,0,0
"60294","2016-00179",2016,3,27,"3/27/16","19:35:00",3,"KY",21,0,0,0,0,4000,0,37.1179,-87.3237,37.1488,-87.2442,4.87,75,1,1,1,47,177,0,0,0
"60295","2016-00180",2016,3,30,"3/30/16","16:48:00",3,"KS",20,0,0,0,0,0,0,37.1357,-96.5858,37.1329,-96.5774,0.5,50,1,1,1,35,0,0,0,0
"60296","2016-00181",2016,3,30,"3/30/16","19:13:00",3,"OK",40,0,2,7,0,2825000,0,36.2151,-96.0151,36.2765,-95.6677,20,800,1,1,1,113,143,131,0,0
"60297","2016-00182",2016,3,30,"3/30/16","19:48:00",3,"OK",40,0,1,0,0,75000,0,36.7291,-95.5523,36.7408,-95.5062,2.7,120,1,1,1,105,0,0,0,0
"60298","2016-00183",2016,3,30,"3/30/16","20:00:00",3,"OK",40,0,2,0,0,1e+06,0,36.284,-95.6384,36.3134,-95.5328,6.4,550,1,1,1,131,0,0,0,0
"60299","2016-00184",2016,3,30,"3/30/16","20:18:00",3,"OK",40,0,0,0,0,0,0,36.8151,-95.3178,36.8317,-95.2751,2.5,100,1,1,1,35,0,0,0,0
"60300","2016-00185",2016,3,30,"3/30/16","23:11:00",3,"AR",5,0,1,0,0,150000,0,33.4497,-91.4455,33.4702,-91.4411,1.44,100,1,1,1,17,0,0,0,0
"60301","2016-00186",2016,3,30,"3/30/16","23:15:00",3,"AR",5,0,1,1,0,110000,0,33.5182,-91.4503,33.5345,-91.3907,3.61,150,1,1,1,17,0,0,0,0
"60302","2016-00187",2016,3,31,"3/31/16","5:55:00",3,"LA",22,0,1,0,0,0,0,30.7979,-90.6077,30.7996,-90.6055,0.18,50,1,1,1,91,0,0,0,0
"60303","2016-00188",2016,3,31,"3/31/16","6:05:00",3,"LA",22,0,1,0,0,0,0,30.8168,-90.5397,30.8728,-90.4978,4.6,250,1,1,1,105,0,0,0,0
"60304","2016-00189",2016,3,31,"3/31/16","7:53:00",3,"MS",28,0,1,0,0,70000,0,31.1384,-89.4195,31.1423,-89.3955,1.44,50,1,1,1,73,0,0,0,0
"60305","2016-00190",2016,3,31,"3/31/16","14:02:00",3,"KY",21,0,1,0,0,1e+05,0,37.6511,-87.1286,37.6452,-87.0749,2.97,250,1,1,1,59,0,0,0,0
"60306","2016-00191",2016,3,31,"3/31/16","15:40:00",3,"IN",18,0,1,0,0,50000,0,40.3684,-86.836,40.3687,-86.8333,0.14,30,1,1,1,157,0,0,0,0
"60307","2016-00192",2016,3,31,"3/31/16","16:28:00",3,"TN",47,0,1,0,0,25000,0,35.0756,-88.2889,35.0793,-88.2629,1.46,75,1,1,1,71,0,0,0,0
"60308","2016-00193",2016,3,31,"3/31/16","16:31:00",3,"TN",47,0,0,0,0,20000,0,35.5523,-87.7379,35.5315,-87.6813,3.49,350,1,1,1,135,101,0,0,0
"60309","2016-00194",2016,3,31,"3/31/16","16:45:00",3,"TN",47,0,0,0,0,5000,0,35.5957,-87.6105,35.5891,-87.6008,0.71,50,1,1,1,101,0,0,0,0
"60310","2016-00195",2016,3,31,"3/31/16","16:49:00",3,"IN",18,0,1,0,0,0,0,41.4102,-85.3924,41.413,-85.3833,0.51,30,1,1,1,113,0,0,0,0
"60311","2016-00196",2016,3,31,"3/31/16","16:56:00",3,"IN",18,0,1,0,0,0,0,40.8085,-85.8807,40.813,-85.8678,0.74,60,1,1,1,169,0,0,0,0
"60312","2016-00197",2016,3,31,"3/31/16","16:56:00",3,"IN",18,0,0,0,0,0,0,40.7463,-86.9763,40.7691,-86.925,3.11,120,1,1,1,181,0,0,0,0
"60313","2016-00198",2016,3,31,"3/31/16","18:18:00",3,"MS",28,0,1,0,0,225000,0,33.42,-88.37,33.4843,-88.2628,7.78,600,2,0,1,0,0,0,0,0
"60314","2016-00199",2016,3,31,"3/31/16","18:38:00",3,"GA",13,0,0,0,0,2000,0,31.07,-84.27,31.0721,-84.2657,0.29,50,1,1,1,131,0,0,0,0
"60315","2016-00200",2016,3,31,"3/31/16","18:43:00",3,"AL",1,0,1,0,0,0,0,33.4674,-88.1877,33.4775,-88.1395,2.88,350,1,1,1,107,0,0,0,0
"60316","2016-00201",2016,3,31,"3/31/16","19:03:00",3,"AL",1,0,1,0,0,0,0,33.7762,-87.8708,33.8233,-87.8403,3.72,650,1,1,1,57,0,0,0,0
"60317","2016-00202",2016,3,31,"3/31/16","19:27:00",3,"AL",1,0,1,0,0,0,0,33.8558,-87.7001,33.8924,-87.6545,3.7,500,1,1,1,57,0,0,0,0
"60318","2016-00203",2016,3,31,"3/31/16","20:05:00",3,"AL",1,0,0,0,0,0,0,33.651,-87.5288,33.6644,-87.5004,1.88,400,1,1,1,57,0,0,0,0
"60319","2016-00204",2016,3,31,"3/31/16","21:42:00",3,"AL",1,0,1,0,0,0,0,33.8767,-86.6247,33.8801,-86.621,0.32,275,1,1,1,9,0,0,0,0
"60320","2016-00205",2016,3,31,"3/31/16","21:54:00",3,"AL",1,0,2,0,0,0,0,34.4679,-86.9299,34.5557,-86.8018,9.55,200,1,1,1,103,83,0,0,0
"60321","2016-00206",2016,4,1,"4/1/16","0:19:00",3,"AL",1,0,0,0,0,0,0,32.5338,-85.3794,32.5444,-85.3416,2.09,50,1,1,1,81,0,0,0,0
"60322","2016-00207",2016,4,1,"4/1/16","6:03:00",3,"GA",13,0,0,0,0,15000,0,32.595,-84.0926,32.5977,-84.0697,1.35,300,1,1,1,269,79,0,0,0
"60323","2016-00208",2016,4,1,"4/1/16","6:42:00",3,"GA",13,0,1,0,0,250000,0,32.6231,-83.6776,32.6278,-83.5942,4.86,350,1,1,1,153,0,0,0,0
"60324","2016-00209",2016,4,1,"4/1/16","7:06:00",3,"GA",13,0,0,0,0,10000,0,32.6385,-83.479,32.6461,-83.4736,0.61,60,1,1,1,289,0,0,0,0
"60325","2016-00210",2016,4,1,"4/1/16","7:50:00",3,"GA",13,0,1,0,0,120000,0,32.573,-83.259,32.5891,-83.2245,2.3,300,1,1,1,289,319,0,0,0
"60326","2016-00211",2016,4,1,"4/1/16","16:15:00",3,"GA",13,0,1,0,0,0,0,31.17,-82.91,31.19,-82.78,7.81,1232,1,1,1,65,0,0,0,0
"60327","2016-00212",2016,4,1,"4/1/16","16:35:00",3,"GA",13,0,1,0,0,0,0,31.24,-82.66,31.25,-82.62,2.46,880,1,1,1,299,0,0,0,0
"60328","2016-00213",2016,4,6,"4/6/16","22:55:00",3,"AL",1,0,0,0,0,0,0,32.296,-86.2387,32.2809,-86.1384,6.01,250,1,1,1,101,0,0,0,0
"60329","2016-00214",2016,4,6,"4/6/16","23:18:00",3,"AL",1,0,0,0,0,0,0,32.2579,-85.9388,32.2503,-85.8879,3.03,300,1,1,1,11,0,0,0,0
"60330","2016-00215",2016,4,6,"4/6/16","23:24:00",3,"AL",1,0,0,0,0,0,0,32.1341,-86.0133,32.1324,-86.002,0.77,50,1,1,1,101,0,0,0,0
"60331","2016-00216",2016,4,6,"4/6/16","23:32:00",3,"AL",1,0,0,0,0,0,0,32.5347,-85.5247,32.5352,-85.5125,0.72,250,1,1,1,81,0,0,0,0
"60332","2016-00217",2016,4,6,"4/6/16","23:44:00",3,"AL",1,0,0,0,0,0,0,32.54,-85.4183,32.5311,-85.3385,4.71,200,1,1,1,81,0,0,0,0
"60333","2016-00218",2016,4,6,"4/6/16","23:54:00",3,"AL",1,0,2,0,0,0,0,32.1271,-85.5662,32.1174,-85.4352,7.74,250,1,1,1,11,0,0,0,0
"60334","2016-00219",2016,4,6,"4/6/16","23:57:00",3,"AL",1,0,1,0,0,0,0,32.4187,-85.2417,32.4184,-85.1158,7.49,200,1,1,1,113,0,0,0,0
"60335","2016-00220",2016,4,7,"4/7/16","0:16:00",3,"AL",1,0,0,0,0,0,0,31.8815,-85.6408,31.8515,-85.5568,5.37,200,1,1,1,5,0,0,0,0
"60336","2016-00221",2016,4,7,"4/7/16","0:22:00",3,"AL",1,0,0,0,0,0,0,32.0982,-85.2216,32.0964,-85.1992,1.32,75,1,1,1,113,0,0,0,0
"60337","2016-00222",2016,4,7,"4/7/16","0:55:00",3,"GA",13,0,0,0,0,20000,0,32.0639,-84.9134,32.0641,-84.9106,0.16,50,1,1,1,259,0,0,0,0
"60338","2016-00223",2016,4,7,"4/7/16","1:27:00",3,"GA",13,0,0,0,0,30000,0,31.9895,-84.5977,31.9727,-84.5131,5.09,300,1,1,1,307,0,0,0,0
"60339","2016-00224",2016,4,7,"4/7/16","1:40:00",3,"GA",13,0,2,5,0,150000,0,31.6221,-84.8895,31.5646,-84.6296,15.8,250,1,1,1,243,61,37,0,0
"60340","2016-00225",2016,4,7,"4/7/16","4:51:00",3,"FL",12,0,0,0,0,1e+05,0,28.2994,-82.67,28.2997,-82.7206,3.08,50,1,1,1,101,0,0,0,0
"60341","2016-00226",2016,4,7,"4/7/16","5:37:00",3,"FL",12,0,0,0,0,5000,0,27.9977,-82.8285,27.9976,-82.8263,0.13,50,1,1,1,103,0,0,0,0
"60342","2016-00227",2016,4,7,"4/7/16","5:55:00",3,"FL",12,0,0,0,0,1e+05,0,27.9723,-82.7178,27.9689,-82.7054,0.79,50,1,1,1,103,0,0,0,0
"60343","2016-00228",2016,4,11,"4/11/16","13:26:00",3,"AR",5,0,0,0,0,25000,0,33.25,-93.0941,33.243,-93.0754,1.18,25,1,1,1,27,0,0,0,0
"60344","2016-00229",2016,4,15,"4/15/16","15:08:00",3,"CO",8,0,-9,0,0,0,0,38.3743,-102.8185,38.4299,-102.8225,3.85,150,1,1,1,61,0,0,0,0
"60345","2016-00230",2016,4,15,"4/15/16","15:26:00",3,"CO",8,0,-9,0,0,0,0,38.4046,-102.8083,38.4118,-102.8082,0.5,100,1,1,1,61,0,0,0,0
"60346","2016-00231",2016,4,15,"4/15/16","16:05:00",3,"CO",8,0,-9,0,0,0,0,38.4773,-102.7234,38.4944,-102.7191,1.2,100,1,1,1,61,0,0,0,0
"60347","2016-00232",2016,4,15,"4/15/16","19:10:00",3,"CO",8,0,-9,0,0,0,0,38.1773,-102.7907,38.1852,-102.7865,0.59,100,1,1,1,11,0,0,0,0
"60348","2016-00233",2016,4,15,"4/15/16","19:50:00",3,"OK",40,0,0,0,0,0,0,36.74,-101.988,36.7424,-101.9864,1.07,50,1,1,1,139,0,0,0,0
"60349","2016-00234",2016,4,15,"4/15/16","19:56:00",3,"OK",40,0,1,0,0,0,0,36.7467,-101.9433,36.7595,-101.9323,1.07,60,1,1,1,139,0,0,0,0
"60350","2016-00235",2016,4,15,"4/15/16","20:02:00",3,"OK",40,0,0,0,0,0,0,36.7962,-101.9512,36.8053,-101.9393,0.91,50,1,1,1,139,0,0,0,0
"60351","2016-00236",2016,4,15,"4/15/16","20:16:00",3,"OK",40,0,0,0,0,0,0,36.8669,-101.8654,36.8802,-101.8585,1,50,1,1,1,139,0,0,0,0
"60352","2016-00237",2016,4,15,"4/15/16","20:19:00",3,"OK",40,0,0,0,0,0,0,36.88,-101.86,36.8896,-101.8525,0.78,25,1,1,1,139,0,0,0,0
"60353","2016-00238",2016,4,15,"4/15/16","20:30:00",3,"KS",20,0,1,0,0,80000,0,37.0174,-101.8363,37.037,-101.8157,1.8,125,1,1,1,129,0,0,0,0
"60354","2016-00239",2016,4,15,"4/15/16","20:52:00",3,"KS",20,0,0,0,0,0,0,37.1758,-101.7153,37.2178,-101.6803,3.5,400,1,1,1,129,0,0,0,0
"60355","2016-00240",2016,4,15,"4/15/16","21:50:00",3,"TX",48,0,0,0,0,0,0,35.5621,-102.625,35.5728,-102.6192,0.8,50,1,1,1,359,0,0,0,0
"60356","2016-00241",2016,4,16,"4/16/16","16:55:00",3,"TX",48,0,0,0,0,0,0,33.2781,-100.7754,33.2796,-100.7745,0.11,40,1,1,1,263,0,0,0,0
"60357","2016-00242",2016,4,16,"4/16/16","16:58:00",3,"TX",48,0,0,0,0,0,0,32.42,-100.7714,32.4267,-100.7579,0.92,250,1,1,1,335,0,0,0,0
"60358","2016-00243",2016,4,16,"4/16/16","17:50:00",3,"TX",48,0,0,0,0,0,0,33.58,-100.62,33.5889,-100.6135,0.75,150,1,1,1,125,0,0,0,0
"60359","2016-00244",2016,4,16,"4/16/16","18:05:00",3,"TX",48,0,0,0,0,0,0,33.66,-100.54,33.6612,-100.539,0.01,50,1,1,1,125,0,0,0,0
"60360","2016-00245",2016,4,16,"4/16/16","18:24:00",3,"TX",48,0,0,0,0,0,0,32.6256,-100.4174,32.6426,-100.4111,1.23,50,1,1,1,151,0,0,0,0
"60361","2016-00246",2016,4,16,"4/16/16","19:50:00",3,"TX",48,0,0,0,0,0,0,32.5993,-100.7865,32.6072,-100.774,0.91,300,1,1,1,415,0,0,0,0
"60362","2016-00247",2016,4,17,"4/17/16","12:10:00",3,"TX",48,0,0,0,0,30000,0,30.061,-95.4782,30.0673,-95.4753,0.47,30,1,1,1,201,0,0,0,0
"60363","2016-00248",2016,4,17,"4/17/16","19:24:00",3,"TX",48,0,0,0,0,0,0,28.29,-99,28.2898,-98.9999,0.02,20,1,1,1,283,0,0,0,0
"60364","2016-00249",2016,4,18,"4/18/16","5:12:00",3,"TX",48,0,0,0,0,30000,0,29.9212,-95.1611,29.9222,-95.1574,0.23,30,1,1,1,201,0,0,0,0
"60365","2016-00250",2016,4,18,"4/18/16","5:14:00",3,"TX",48,0,0,0,0,10000,0,30.0452,-95.1169,30.0454,-95.1146,0.14,30,1,1,1,201,0,0,0,0
"60366","2016-00251",2016,4,19,"4/19/16","16:53:00",3,"TX",48,0,0,0,0,0,0,30.5879,-102.7235,30.5547,-102.6205,6.54,400,1,1,1,371,0,0,0,0
"60367","2016-00252",2016,4,19,"4/19/16","18:18:00",3,"MO",29,0,0,0,0,0,0,39.27,-91.6658,39.275,-91.6288,2.01,15,1,1,1,7,0,0,0,0
"60368","2016-00253",2016,4,22,"4/22/16","19:00:00",3,"CA",6,0,0,0,0,0,0,36.3011,-121.313,36.2985,-121.3101,0.24,15,1,1,1,53,0,0,0,0
"60369","2016-00254",2016,4,24,"4/24/16","16:12:00",3,"KS",20,0,0,0,0,0,0,38.62,-98.45,38.6524,-98.4,3.5,50,1,1,1,53,0,0,0,0
"60370","2016-00255",2016,4,24,"4/24/16","17:19:00",3,"KS",20,0,0,0,0,0,0,38.84,-97.87,38.8693,-97.8306,2.93,50,1,1,1,169,0,0,0,0
"60371","2016-00256",2016,4,24,"4/24/16","18:03:00",3,"NE",31,0,1,0,0,4000,0,40.0952,-98.18,40.0778,-98.14,2.43,300,1,1,1,129,0,0,0,0
"60372","2016-00257",2016,4,24,"4/24/16","18:29:00",3,"TX",48,0,0,0,0,1e+05,0,29.4714,-95.1001,29.4904,-95.0903,1.44,30,1,1,1,167,0,0,0,0
"60373","2016-00258",2016,4,24,"4/24/16","18:50:00",3,"KS",20,0,1,2,0,0,0,39.8628,-97.6327,39.9404,-97.425,12.25,150,1,1,1,157,0,0,0,0
"60374","2016-00259",2016,4,25,"4/25/16","16:02:00",3,"CO",8,0,0,0,0,0,0,40.46,-104.74,40.46,-104.74,0.01,50,1,1,1,123,0,0,0,0
"60375","2016-00260",2016,4,26,"4/26/16","12:52:00",3,"MO",29,0,1,0,0,0,0,38.6947,-91.2761,38.6828,-91.176,5.46,100,1,1,1,219,0,0,0,0
"60376","2016-00261",2016,4,26,"4/26/16","13:24:00",3,"MO",29,0,0,0,0,0,0,38.6822,-90.9558,38.6822,-90.9498,0.32,50,1,1,1,183,0,0,0,0
"60377","2016-00262",2016,4,26,"4/26/16","15:47:00",3,"KS",20,0,0,0,0,0,0,38.984,-96.5904,38.984,-96.5904,0.01,10,1,1,1,61,0,0,0,0
"60378","2016-00263",2016,4,26,"4/26/16","15:58:00",3,"KS",20,0,0,0,0,0,0,37.24,-97.61,37.2534,-97.6004,1.06,50,1,1,1,191,0,0,0,0
"60379","2016-00264",2016,4,26,"4/26/16","17:38:00",3,"IN",18,0,1,0,0,250000,0,38.035,-87.6411,37.9911,-87.5161,7.47,250,1,1,1,163,0,0,0,0
"60380","2016-00265",2016,4,26,"4/26/16","17:42:00",3,"KS",20,0,0,0,0,0,0,39.1307,-95.8304,39.1307,-95.8304,0.01,20,1,1,1,177,0,0,0,0
"60381","2016-00266",2016,4,26,"4/26/16","17:47:00",3,"TX",48,0,0,0,0,0,0,33.0303,-99.8271,33.0298,-99.8017,1.47,25,1,1,1,207,0,0,0,0
"60382","2016-00267",2016,4,26,"4/26/16","18:20:00",3,"IN",18,0,0,0,0,15000,0,39.0854,-87.0299,39.0858,-87.0285,0.08,75,1,1,1,55,0,0,0,0
"60383","2016-00268",2016,4,26,"4/26/16","19:47:00",3,"KS",20,0,0,0,0,0,0,39.9122,-99.0499,39.9157,-99.0464,0.3,100,1,1,1,183,0,0,0,0
"60384","2016-00269",2016,4,26,"4/26/16","20:08:00",3,"OK",40,0,0,0,0,12000,0,35.407,-97.707,35.439,-97.663,4.1,50,1,1,1,17,109,0,0,0
"60385","2016-00270",2016,4,26,"4/26/16","20:43:00",3,"OK",40,0,1,0,0,10000,0,35.606,-97.336,35.701,-97.219,10,150,1,1,1,109,0,0,0,0
"60386","2016-00271",2016,4,26,"4/26/16","20:49:00",3,"OK",40,0,0,0,0,4000,0,35.71,-97.33,35.744,-97.28,3.66,100,1,1,1,109,83,0,0,0
"60387","2016-00272",2016,4,26,"4/26/16","21:22:00",3,"TX",48,0,0,0,0,2e+05,0,33.6567,-96.8964,33.6572,-96.8925,0.23,80,1,1,1,181,0,0,0,0
"60388","2016-00273",2016,4,26,"4/26/16","21:44:00",3,"OK",40,0,1,0,0,0,0,36.454,-96.5556,36.496,-96.5113,3.8,450,1,1,1,113,0,0,0,0
"60389","2016-00274",2016,4,26,"4/26/16","21:50:00",3,"OK",40,0,1,0,0,20000,0,34.905,-96.693,34.913,-96.658,2,200,1,1,1,123,0,0,0,0
"60390","2016-00275",2016,4,26,"4/26/16","21:52:00",3,"OK",40,0,1,0,0,15000,0,36.5072,-96.4493,36.5615,-96.3444,6.9,900,1,1,1,113,0,0,0,0
"60391","2016-00276",2016,4,26,"4/26/16","22:00:00",3,"OK",40,0,1,0,0,20000,0,35.9751,-96.2571,36.0071,-96.1651,5.6,550,1,1,1,37,0,0,0,0
"60392","2016-00277",2016,4,26,"4/26/16","22:00:00",3,"OK",40,0,1,0,0,150000,0,36.1765,-96.3296,36.2326,-96.2258,7,800,1,1,1,117,113,0,0,0
"60393","2016-00278",2016,4,26,"4/26/16","22:00:00",3,"TX",48,0,0,5,0,450000,0,33.5257,-96.6174,33.5431,-96.5809,2.42,150,1,1,1,181,0,0,0,0
"60394","2016-00279",2016,4,26,"4/26/16","22:11:00",3,"TX",48,0,0,0,0,80000,0,33.5998,-96.4916,33.6398,-96.3989,6.01,75,1,1,1,181,0,0,0,0
"60395","2016-00280",2016,4,26,"4/26/16","22:18:00",3,"OK",40,0,1,0,0,150000,0,36.0926,-96.006,36.103,-95.9389,3.8,600,1,1,1,143,0,0,0,0
"60396","2016-00281",2016,4,26,"4/26/16","22:26:00",3,"OK",40,0,1,0,0,1e+05,0,35.9412,-95.8952,35.9503,-95.8485,2.7,350,1,1,1,143,0,0,0,0
"60397","2016-00282",2016,4,26,"4/26/16","22:36:00",3,"OK",40,0,1,0,0,10000,0,35.9792,-95.7744,35.9826,-95.758,1,150,1,1,1,143,145,0,0,0
"60398","2016-00283",2016,4,26,"4/26/16","23:11:00",3,"OK",40,0,1,0,0,1e+05,0,35.468,-95.5312,35.5019,-95.4061,7.5,400,1,1,1,91,0,0,0,0
"60399","2016-00284",2016,4,26,"4/26/16","23:16:00",3,"OK",40,0,0,0,0,20000,0,36.6924,-95.2991,36.7315,-95.122,10.1,500,1,1,1,35,0,0,0,0
"60400","2016-00285",2016,4,26,"4/26/16","23:34:00",3,"OK",40,0,1,0,0,50000,0,35.6102,-95.2131,35.6436,-95.1326,5.1,800,1,1,1,101,0,0,0,0
"60401","2016-00286",2016,4,26,"4/26/16","23:35:00",3,"OK",40,0,0,0,0,20000,0,36.3815,-95.1287,36.3901,-95.0444,4.7,750,1,1,1,97,0,0,0,0
"60402","2016-00287",2016,4,26,"4/26/16","23:46:00",3,"OK",40,0,1,0,0,150000,0,35.6913,-95.0443,35.7237,-94.9225,7.2,700,1,1,1,21,0,0,0,0
"60403","2016-00288",2016,4,26,"4/26/16","23:58:00",3,"OK",40,0,1,0,0,1e+05,0,36.2027,-94.8572,36.2606,-94.6895,10.1,850,1,1,1,41,0,0,0,0
"60404","2016-00289",2016,4,27,"4/27/16","0:03:00",3,"OK",40,0,1,0,0,125000,0,34.385,-95.0718,34.4068,-95.0645,1.5,500,1,1,1,127,0,0,0,0
"60405","2016-00290",2016,4,27,"4/27/16","0:07:00",3,"OK",40,0,1,0,0,150000,0,36.8481,-94.6522,36.8602,-94.6265,1.6,350,1,1,1,115,0,0,0,0
"60406","2016-00291",2016,4,27,"4/27/16","0:21:00",3,"MO",29,0,1,0,0,50000,0,36.8628,-94.6139,36.866,-94.5996,0.82,150,1,1,1,145,0,0,0,0
"60407","2016-00292",2016,4,27,"4/27/16","0:23:00",3,"OK",40,0,1,0,0,25000,0,35.3684,-94.6262,35.3943,-94.5578,4.3,500,1,1,1,135,0,0,0,0
"60408","2016-00293",2016,4,27,"4/27/16","0:29:00",3,"AR",5,0,1,0,0,50000,0,36.3425,-94.4462,36.3616,-94.2823,9.1,600,1,1,1,7,0,0,0,0
"60409","2016-00294",2016,4,27,"4/27/16","0:41:00",3,"AR",5,0,1,0,0,30000,0,36.3805,-94.2817,36.3785,-94.2456,2,350,1,1,1,7,0,0,0,0
